step,agent_id,x,y,z,vx,vy,vz,speed,u_x,u_y,u_z,is_leader,leader_group,neighbor_count,local_density,scenario_label,near_boundary
0,1,13.538110852240552,14.61548142002848,39.877523188790214,0.4575041397747321,-0.3090757506776851,-0.8337638409238001,1.0,0.4575041397747321,-0.3090757506776851,-0.8337638409238001,0,-1,0,0.0,none,0
0,2,4.159333907378536,29.412734136458166,35.750759871147004,-0.43646319937630945,-0.5922921618245364,-0.6772664694427246,0.9999999999999999,-0.4364631993763095,-0.5922921618245365,-0.6772664694427247,0,-1,1,0.000238732414637843,none,1
0,3,9.954000495242521,3.5543075871173793,13.977394909055954,0.558946826912349,0.7969762204639694,0.22892651375404935,1.0,0.558946826912349,0.7969762204639694,0.22892651375404935,0,-1,0,0.0,none,1
0,4,33.3146444940038,28.391823286762307,6.650955947754216,0.4429937502241714,0.2785401477409056,-0.8521572175125897,1.0,0.4429937502241714,0.2785401477409056,-0.8521572175125897,0,-1,2,0.000477464829275686,none,1
0,5,20.69599009525018,33.11371630422503,21.10126157518474,-0.9355494449891764,-0.35114862450098894,-0.03797208832165305,0.9999999999999999,-0.9355494449891765,-0.351148624500989,-0.03797208832165306,0,-1,0,0.0,none,0
0,6,31.949808632094726,47.60242500430438,34.722120713300015,0.29058866838890807,-0.7693726203794486,0.5688795978187494,1.0,0.29058866838890807,-0.7693726203794486,0.5688795978187494,1,0,1,0.000238732414637843,none,1
0,7,19.388453402446764,8.60272976780448,17.91882843654127,-0.19278825155454135,-0.7598987182004237,0.6207951579546156,1.0,-0.19278825155454135,-0.7598987182004237,0.6207951579546156,0,-1,0,0.0,none,1
0,8,25.56300837479042,43.59920842745997,38.50273206650197,0.00970969631156869,-0.9612620475689893,-0.2754650571324999,1.0,0.00970969631156869,-0.9612620475689893,-0.2754650571324999,0,-1,3,0.000716197243913529,none,1
0,9,16.54127574690861,45.709089049235786,24.134012724307162,0.6339457161398901,-0.501755776105418,0.5885184535192857,1.0,0.6339457161398901,-0.501755776105418,0.5885184535192857,1,0,2,0.000477464829275686,none,1
0,10,34.863655592254375,6.062564570154667,5.917135260529875,0.17571348214287663,0.7021991474752647,0.6899573388828011,0.9999999999999999,0.17571348214287666,0.7021991474752648,0.6899573388828012,0,-1,1,0.000238732414637843,none,1
0,11,9.988195300210677,44.573292850533306,34.92086657807145,-0.1071770762618402,0.35080916611863094,0.930293503842263,1.0,-0.1071770762618402,0.35080916611863094,0.930293503842263,0,-1,2,0.000477464829275686,none,1
0,12,41.5734957811664,32.65548127562346,20.47817978469535,-0.8883203995553283,0.4336678153475848,0.15105990091852586,0.9999999999999999,-0.8883203995553284,0.43366781534758486,0.1510599009185259,0,-1,0,0.0,none,1
0,13,25.989622532129115,30.289267865741806,43.876203651672824,0.160712825879279,0.6170919779464976,0.7703044062914193,1.0,0.160712825879279,0.6170919779464976,0.7703044062914193,0,-1,1,0.000238732414637843,none,1
0,14,21.53561010917118,44.00800492694823,29.98190589561616,-0.3736981987850682,-0.6040005713839159,-0.7039410245132036,1.0,-0.3736981987850682,-0.6040005713839159,-0.7039410245132036,0,-1,3,0.000716197243913529,none,1
0,15,42.45818292772533,25.035694531822212,34.66455745596619,0.9903766373962606,0.13289178595981815,0.03865086446751073,1.0,0.9903766373962606,0.13289178595981815,0.03865086446751073,1,1,1,0.000238732414637843,none,1
0,16,17.23498632405779,27.100333076447424,10.811243020850126,0.2837175915922886,0.9589078802592276,7.346989940304158e-05,0.9999999999999999,0.28371759159228865,0.9589078802592277,7.34698994030416e-05,0,-1,1,0.000238732414637843,none,0
0,17,4.212874682740968,1.5780027336167886,34.65052157469601,-0.822305418182874,-0.3522037624316537,-0.4469522446034655,1.0,-0.822305418182874,-0.3522037624316537,-0.4469522446034655,0,-1,2,0.000477464829275686,none,1
0,18,22.695008981111755,43.92980395120695,41.497763899434766,-0.12652206296604576,-0.9569034034518259,-0.2613963351792221,1.0,-0.12652206296604576,-0.9569034034518259,-0.2613963351792221,1,0,2,0.000477464829275686,none,1
0,19,18.350309818133642,48.29285689740752,29.432715736411488,-0.9044469059071844,-0.39108158785362723,-0.1703848175067439,0.9999999999999999,-0.9044469059071845,-0.3910815878536273,-0.17038481750674392,0,-1,2,0.000477464829275686,none,1
0,20,38.06223675454958,20.8055270459308,8.943936065440514,-0.23192895621532889,0.4458091219504513,-0.8645595329730832,1.0,-0.23192895621532889,0.4458091219504513,-0.8645595329730832,1,1,1,0.000238732414637843,none,1
0,21,7.859613310525092,8.395494516467972,30.028314818799117,-0.7292374435666346,-0.6648167950813699,-0.16196104432281036,1.0,-0.7292374435666346,-0.6648167950813699,-0.16196104432281036,0,-1,1,0.000238732414637843,none,1
0,22,4.901852613764713,0.8102733063808247,40.99175737296238,-0.7297901418012002,-0.18526413549025017,-0.6580908364586415,1.0,-0.7297901418012002,-0.18526413549025017,-0.6580908364586415,0,-1,1,0.000238732414637843,none,1
0,23,5.262176574899937,22.88546952935769,25.312649602367546,0.29162067826789667,0.3562427517695802,0.8877209481690793,1.0,0.29162067826789667,0.3562427517695802,0.8877209481690793,0,-1,2,0.000477464829275686,none,1
0,24,31.088078864611003,25.970792737321585,47.50075821599546,0.07445844543288681,0.7700686172417504,0.6336010295470615,1.0,0.07445844543288681,0.7700686172417504,0.6336010295470615,0,-1,1,0.000238732414637843,none,1
0,25,38.492348941462154,28.71211656448618,31.09615948233858,0.9725192232983699,-0.011208329662105596,0.2325526470744221,0.9999999999999999,0.97251922329837,-0.011208329662105597,0.23255264707442214,0,-1,1,0.000238732414637843,none,0
0,26,25.753008643982245,47.43980798644825,10.904980548528215,0.42543406363323427,-0.7982824573194831,-0.42632261942862115,1.0,0.42543406363323427,-0.7982824573194831,-0.42632261942862115,0,-1,0,0.0,none,1
0,27,35.00892805329028,28.448687671306622,1.6448687408400002,0.557571195861867,0.6938537264133613,-0.4557207125943034,0.9999999999999999,0.5575711958618671,0.6938537264133614,-0.45572071259430347,0,-1,1,0.000238732414637843,none,1
0,28,15.432918733590798,46.072306426287255,39.954212785388414,0.6254187444041133,-0.28604034379230414,0.7259699138884219,0.9999999999999999,0.6254187444041134,-0.2860403437923042,0.725969913888422,0,-1,2,0.000477464829275686,none,1
0,29,0.7552910524499629,14.21086756958156,0.2856882052049935,0.11373637593055043,-0.6204489135556829,0.7759556575331849,1.0,0.11373637593055043,-0.6204489135556829,0.7759556575331849,0,-1,0,0.0,none,1
0,30,41.16397534597781,6.072186556760796,3.6786505691100615,-0.20937180292608645,0.5538069413076447,0.8058916303690904,0.9999999999999998,-0.2093718029260865,0.5538069413076449,0.8058916303690906,0,-1,1,0.000238732414637843,none,1
0,31,49.505623395888115,22.042765202579194,16.79591409746525,0.41145623613318333,-0.25072876818149775,0.8762641442814505,0.9999999999999999,0.4114562361331834,-0.2507287681814978,0.8762641442814506,1,1,0,0.0,none,1
0,32,2.584780814164063,20.46548704552492,18.200145933973463,0.1341113360094588,0.9857228305838182,-0.10180692913345057,1.0,0.1341113360094588,0.9857228305838182,-0.10180692913345057,1,1,2,0.000477464829275686,none,1
0,33,26.037834827472935,0.5991618713603634,7.71561479684698,-0.13620457530027377,0.9384351954345097,0.31747078233605314,1.0,-0.13620457530027377,0.9384351954345097,0.31747078233605314,0,-1,0,0.0,none,1
0,34,10.616170605665808,22.993598857475845,14.89743487790822,0.12184431824549365,0.9683729200409664,-0.21773343758509572,0.9999999999999999,0.12184431824549366,0.9683729200409665,-0.21773343758509575,0,-1,2,0.000477464829275686,none,0
0,35,31.49003346341687,14.70997646111864,45.841447523639864,0.8236496388969267,0.4383461841538693,0.35979701941887215,0.9999999999999999,0.8236496388969268,0.43834618415386933,0.3597970194188722,0,-1,0,0.0,none,1
0,36,48.15021562761686,2.425687656114558,9.617159202325833,0.056717717713036,-0.5460556156805658,-0.8358267554231216,1.0,0.056717717713036,-0.5460556156805658,-0.8358267554231216,0,-1,0,0.0,none,1
0,37,29.109028338375893,38.80927143451641,3.122680828299825,0.9578691755805012,0.27625996031743616,-0.07853073791923372,0.9999999999999999,0.9578691755805013,0.2762599603174362,-0.07853073791923373,1,0,0,0.0,none,1
0,38,8.61206605528963,22.165972503739415,33.83024663250221,-0.6280681662043536,-0.6700335807950449,0.39570870499354743,0.9999999999999999,-0.6280681662043537,-0.670033580795045,0.3957087049935475,0,-1,2,0.000477464829275686,none,1
0,39,45.00158423993651,44.32274861611159,39.84257808092906,-0.1648121095040678,0.9741004390340741,0.1548073100161728,1.0,-0.1648121095040678,0.9741004390340741,0.1548073100161728,0,-1,0,0.0,none,1
0,40,2.1877430219328335,49.0029942854557,31.608450442577446,-0.4488641468947205,0.1711696208463254,0.8770529850196053,1.0,-0.4488641468947205,0.1711696208463254,0.8770529850196053,0,-1,1,0.000238732414637843,none,1
1,1,14.018015787720492,14.242082330272009,39.08363127380995,0.47990493547993957,-0.3733990897564723,-0.7938919149802655,1.0,0.47990493547993957,-0.3733990897564723,-0.7938919149802655,0,-1,0,0.0,none,0
1,2,3.6215183057622418,28.587139810738826,35.580030881229845,-0.5378156016162943,-0.8255943257193387,-0.17072898991716037,0.9999999999999999,-0.5378156016162944,-0.8255943257193388,-0.1707289899171604,0,-1,1,0.000238732414637843,none,1
1,3,10.543847746798345,4.330681307388166,14.199485130148506,0.5898472515558244,0.7763737202707864,0.22209022109255258,1.0,0.5898472515558244,0.7763737202707864,0.22209022109255258,0,-1,0,0.0,none,1
1,4,33.712825757581584,28.784956368297344,5.822162812202064,0.39818126357778266,0.39313308153503584,-0.8287931355521517,1.0,0.39818126357778266,0.39313308153503584,-0.8287931355521517,0,-1,2,0.000477464829275686,none,1
1,5,19.75143198764141,32.785375393792734,21.099768964374416,-0.9445581076087695,-0.3283409104322962,-0.0014926108103256418,0.9999999999999999,-0.9445581076087696,-0.32834091043229624,-0.001492610810325642,0,-1,0,0.0,none,0
1,6,32.0111069610179,46.62882765707684,34.942008685555734,0.06129832892317349,-0.9735973472275361,0.2198879722557171,1.0,0.06129832892317349,-0.9735973472275361,0.2198879722557171,1,0,1,0.000238732414637843,none,1
1,7,19.16741263710274,7.843723634782549,18.53124224279585,-0.2210407653440239,-0.7590061330219302,0.6124138062545815,1.0,-0.2210407653440239,-0.7590061330219302,0.6124138062545815,0,-1,0,0.0,none,1
1,8,25.523112452372438,42.639888022104245,38.223245617380464,-0.039895922417982885,-0.9593204053557242,-0.2794864491215051,1.0,-0.039895922417982885,-0.9593204053557242,-0.2794864491215051,0,-1,3,0.000716197243913529,none,1
1,9,16.7219067175734,44.773633832004755,24.437815273657797,0.1806309706647893,-0.9354552172310286,0.3038025493506347,0.9999999999999999,0.18063097066478934,-0.9354552172310288,0.3038025493506348,1,0,2,0.000477464829275686,none,1
1,10,34.952570989448155,6.751901162991147,6.6360991775093465,0.08891539719378262,0.6893365928364802,0.7189639169794716,1.0,0.08891539719378262,0.6893365928364802,0.7189639169794716,0,-1,1,0.000238732414637843,none,1
1,11,9.998037047536691,44.8113686661856,35.89206328626761,0.009841747326014214,0.23807581565229705,0.9711967081961637,0.9999999999999999,0.009841747326014215,0.23807581565229707,0.9711967081961638,0,-1,2,0.000477464829275686,none,1
1,12,40.68289865249714,33.10037473774476,20.572554366907895,-0.8905971286692604,0.4448934621212997,0.09437458221254533,1.0,-0.8905971286692604,0.4448934621212997,0.09437458221254533,0,-1,0,0.0,none,1
1,13,26.186052742421882,30.906272818322957,44.63825355881452,0.19643021029276597,0.6170049525811531,0.7620499071416968,1.0,0.19643021029276597,0.6170049525811531,0.7620499071416968,0,-1,1,0.000238732414637843,none,1
1,14,21.15702406111378,43.18019504134005,29.567896961526984,-0.37858604805739926,-0.8278098856081794,-0.41400893408917366,1.0,-0.37858604805739926,-0.8278098856081794,-0.41400893408917366,0,-1,3,0.000716197243913529,none,1
1,15,43.44552924191298,25.19016964627191,34.7004000964356,0.9873463141876476,0.15447511444969836,0.035842640469411456,0.9999999999999999,0.9873463141876477,0.1544751144496984,0.03584264046941146,1,1,1,0.000238732414637843,none,1
1,16,17.289854966837318,28.09744364682643,10.758707866163165,0.05486864277952813,0.9971105703790075,-0.052535154686961384,1.0,0.05486864277952813,0.9971105703790075,-0.052535154686961384,0,-1,1,0.000238732414637843,none,0
1,17,3.422296142442783,1.1629871834071919,34.20024647577956,-0.7905785402981849,-0.41501555020959674,-0.45027509891644835,1.0000000000000002,-0.7905785402981846,-0.41501555020959663,-0.45027509891644824,0,-1,2,0.000477464829275686,none,1
1,18,22.78262387709702,42.93632232405707,41.42484005890837,0.0876148959852651,-0.9934816271498793,-0.07292384052639486,0.9999999999999998,0.08761489598526512,-0.9934816271498795,-0.07292384052639488,1,0,2,0.000477464829275686,none,1
1,19,17.81200193550221,47.48168215355072,29.20419843197762,-0.538307882631432,-0.8111747438567988,-0.22851730443386856,1.0,-0.538307882631432,-0.8111747438567988,-0.22851730443386856,0,-1,2,0.000477464829275686,none,1
1,20,38.08448128730936,21.279157981502966,8.063493609835758,0.02224453275977599,0.4736309355721656,-0.8804424556047568,0.9999999999999999,0.022244532759775993,0.4736309355721657,-0.8804424556047569,1,1,1,0.000238732414637843,none,1
1,21,7.053983666895309,7.83113591808697,29.848147536146634,-0.8056296436297831,-0.5643585983810018,-0.18016728265248308,0.9999999999999999,-0.8056296436297832,-0.5643585983810019,-0.1801672826524831,0,-1,1,0.000238732414637843,none,1
1,22,4.159999877128976,0.5718793657744993,40.36500156227671,-0.741852736635737,-0.23839394060632543,-0.6267558106856735,1.0000000000000002,-0.7418527366357369,-0.23839394060632538,-0.6267558106856734,0,-1,1,0.000238732414637843,none,1
1,23,5.349538233289952,23.28084752211081,26.227004119767585,0.08736165839001458,0.3953779927531212,0.9143545174000396,1.0,0.08736165839001458,0.3953779927531212,0.9143545174000396,0,-1,2,0.000477464829275686,none,1
1,24,31.138919130014056,26.7272104411285,48.15286827172319,0.05084026540305204,0.7564177038069148,0.6521100557277291,1.0,0.05084026540305204,0.7564177038069148,0.6521100557277291,0,-1,1,0.000238732414637843,none,1
1,25,39.469270493125066,28.68753119430361,31.3083382783327,0.9769215516629117,-0.024585370182572504,0.21217879599412165,1.0,0.9769215516629117,-0.024585370182572504,0.21217879599412165,0,-1,1,0.000238732414637843,none,0
1,26,26.20317198518994,46.60847188289025,10.579046123906135,0.4501633412076963,-0.8313361035579993,-0.3259344246220808,1.0,0.4501633412076963,-0.8313361035579993,-0.3259344246220808,0,-1,0,0.0,none,1
1,27,35.5576880059055,28.975130676340576,0.9954688048555785,0.5487599526152122,0.5264430050339536,-0.6493999359844217,1.0,0.5487599526152122,0.5264430050339536,-0.6493999359844217,0,-1,1,0.000238732414637843,none,1
1,28,15.856611299518756,45.52925619635773,40.67918247947974,0.4236925659279577,-0.5430502299295291,0.7249696940913247,1.0,0.4236925659279577,-0.5430502299295291,0.7249696940913247,0,-1,2,0.000477464829275686,none,1
1,29,0.8845839909178945,13.533093008391681,1.0095010126809285,0.12929293846793163,-0.6777745611898787,0.7238128074759351,1.0,0.12929293846793163,-0.6777745611898787,0.7238128074759351,0,-1,0,0.0,none,1
1,30,41.11056269067254,6.661253129471889,4.484967914308369,-0.05341265530527399,0.5890665727110924,0.8063173451983077,0.9999999999999998,-0.053412655305274004,0.5890665727110925,0.8063173451983079,0,-1,2,0.000477464829275686,none,1
1,31,49.93572676623343,21.769724783808023,17.6564139641328,0.4301033703453115,-0.27304041877117113,0.8604998666675477,1.0,0.4301033703453115,-0.27304041877117113,0.8604998666675477,1,1,0,0.0,none,1
1,32,2.8437752462535935,21.42429285071306,18.316822033000424,0.25899443208953016,0.9588058051881373,0.11667609902696151,0.9999999999999999,0.2589944320895302,0.9588058051881374,0.11667609902696152,1,1,2,0.000477464829275686,none,1
1,33,25.91305610808823,1.5501086535988642,7.998688088661934,-0.12477871938470542,0.9509467822385007,0.28307329181495444,0.9999999999999999,-0.12477871938470543,0.9509467822385008,0.2830732918149545,0,-1,0,0.0,none,1
1,34,10.764159462934064,23.96852185858382,14.73122886106449,0.14798885726825559,0.9749230011079734,-0.16620601684372982,0.9999999999999999,0.1479888572682556,0.9749230011079735,-0.16620601684372985,0,-1,2,0.000477464829275686,none,0
1,35,32.32046714752951,15.167987741684527,46.15863132392845,0.8304336841126397,0.4580112805658871,0.31718380028857857,1.0,0.8304336841126397,0.4580112805658871,0.31718380028857857,0,-1,0,0.0,none,1
1,36,47.46128350038699,2.7172462189795388,8.953558321908517,-0.6889321272298676,0.29155856286498044,-0.663600880417316,1.0,-0.6889321272298676,0.29155856286498044,-0.663600880417316,0,-1,1,0.000238732414637843,none,1
1,37,30.07417111639662,39.070634192224055,3.108935759442651,0.9651427780207273,0.2613627577076441,-0.013745068857174074,1.0,0.9651427780207273,0.2613627577076441,-0.013745068857174074,1,0,0,0.0,none,1
1,38,7.868605369182422,21.634226354464083,34.23584771847691,-0.7434606861072072,-0.5317461492753335,0.40560108597469924,0.9999999999999999,-0.7434606861072073,-0.5317461492753336,0.4056010859746993,0,-1,2,0.000477464829275686,none,1
1,39,44.79594327948027,45.29449640601234,39.95841429377134,-0.205640960456241,0.9717477899007505,0.11583621284227967,1.0,-0.205640960456241,0.9717477899007505,0.11583621284227967,0,-1,0,0.0,none,1
1,40,2.0905281544229326,49.19710214275553,32.584601767562205,-0.09721486750990076,0.1941078572998357,0.9761513249847582,0.9999999999999999,-0.09721486750990077,0.19410785729983573,0.9761513249847583,0,-1,1,0.000238732414637843,none,1
2,1,14.39917486663687,13.807669006801877,38.26754131495048,0.3811590789163772,-0.4344133234701321,-0.8160899588594712,1.0,0.3811590789163772,-0.4344133234701321,-0.8160899588594712,0,-1,0,0.0,none,0
2,2,3.0286735470112083,27.785676807650734,35.658721075679,-0.5928447587510337,-0.8014630030880924,0.07869019444915101,1.0,-0.5928447587510337,-0.8014630030880924,0.07869019444915101,0,-1,1,0.000238732414637843,none,1
2,3,11.102754348880525,5.14932949864815,14.331540228860021,0.5589066020821808,0.8186481912599839,0.13205509871151466,1.0,0.5589066020821808,0.8186481912599839,0.13205509871151466,0,-1,0,0.0,none,1
