sweep,condition,seed,git_commit,timestamp,phi_spectral_mean,phi_norm_mean,polarization_mean,milling_score_mean,angular_momentum_norm_mean,local_density_mean,LCC_fraction_mean,snap_TP_0_mean,snap_MP_0_mean,snap_B_base_0_mean,snap_B_prev_0_mean,snap_TP_1_mean,snap_MP_1_mean,snap_B_base_1_mean,snap_B_prev_1_mean,snap_TP_2_mean,snap_MP_2_mean,snap_B_base_2_mean,snap_B_prev_2_mean,traj_TP_0_mean,traj_MP_0_mean,traj_B_base_0_mean,traj_B_prev_0_mean,traj_TP_1_mean,traj_MP_1_mean,traj_B_base_1_mean,traj_B_prev_1_mean,traj_TP_2_mean,traj_MP_2_mean,traj_B_base_2_mean,traj_B_prev_2_mean,phi_saturation_ratio
n_sensitivity_N80,wa_0.0,0,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-21T21:55:37.445974+00:00,1562.795005531153,0.9828392033418869,0.08024342036438127,0.8009705083916496,2.147483172382777,0.001379959993370064,0.22741935483870973,464.8669262826443,17.00981592362927,3.902477264404297,3.060094233482115,23.98613380616711,5.0821014834988505,2.3284192546721427,2.368420785473239,0.4575755211614793,0.366477781726468,0.6729858459964875,0.30795814144995903,876.8339489044681,13.730909562879994,2.0335235441884687,1.0659006334120227,41.383633705877486,2.46994440017208,0.6137479505231304,0.6118101150758805,15.405700652830062,1.1957909368699597,0.38242170887608684,0.4204204467035109,0.2664329955932278
n_sensitivity_N80,wa_0.0,1,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-21T21:58:11.690061+00:00,1581.433731745597,0.995295550022003,0.13688388499937465,0.7910485020337122,1.3892142756852064,0.0019593192826837173,0.3806451612903226,439.3930847750556,18.46037990816178,4.961956916316863,2.626867655784853,22.92334703476198,4.086925968047111,3.623287508564611,1.869013617115636,1.01460139982162,0.667397560611848,0.4536563196489888,0.4868882240787629,877.3372455258524,13.69705996974822,1.4639956412776824,1.2654943927641837,40.30561477907242,2.5885778242541897,0.7616028785705566,0.5976258554766255,14.851225606856808,1.3047387215398973,0.392531487249559,0.40723242298249274,0.2698097247151904
n_sensitivity_N80,wa_0.0,2,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-21T22:00:46.332835+00:00,1547.7788510164444,0.9726980855165018,0.1297571810816065,0.7940245199038496,2.3033889348427112,0.0013727787683168462,0.21451612903225808,473.7941831369554,16.39442123905305,3.579563817670268,2.5422369549351354,25.56447672074841,5.5050786387535835,2.313657145346365,2.312196454694194,0.9663546469903761,0.728578136813256,0.39151468584614413,0.48019453787034555,881.7117813325698,13.63112308133033,1.409873208691997,1.201713223611155,42.91988821952574,2.487238883972168,0.6021616228165165,0.6202042948815131,16.202094078063965,1.3125397159207253,0.40857802667925436,0.40551031789472025,0.26368389035638534
n_sensitivity_N80,wa_0.0,3,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-21T22:03:21.213077+00:00,1545.664889422689,0.9710021934273874,0.10627383252495642,0.7866332530714902,1.5308310492730186,0.0013920121297864591,0.19153225806451615,476.5200337575328,18.3389494803644,3.4276949974798385,3.07449399271319,25.151023434054466,4.612088803322084,2.17488496534286,2.0971178547028573,1.1011537121188255,0.809868997143161,0.4695790506178333,0.5935945972319572,859.9673950902877,13.572487984934162,1.6008104816559823,1.0925571533941454,41.63456950649138,2.480599034217096,0.6398289280553018,0.6465794194129205,15.172830889301915,1.3822655523976972,0.4295584309485651,0.4561106774114793,0.2632241593973747
n_sensitivity_N80,wa_0.0,4,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-21T22:05:58.713688+00:00,1529.1978216499729,0.9643496136139523,0.1269527689552575,0.7664294523156813,1.8492967007828047,0.001712986898636336,0.34274193548387105,457.0294825953822,21.236292069958104,5.238886464026667,3.4475695702337448,20.936189774544008,3.8652599396244174,2.2252470754807994,1.7924498358080465,0.6712035363720309,0.532897287799466,0.28566456610156643,0.4170340722607028,854.6954633035967,13.61629633749685,2.3766109405025357,1.4671119259249779,40.9098395070722,2.582671965322187,0.6868086630298246,0.6505008974382954,14.41841350063201,1.3512298522457,0.45948676140077654,0.4633549105736517,0.26142074459453646
n_sensitivity_N80,wa_0.6,0,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-21T22:08:30.169066+00:00,457.68370120784937,0.3019105172663244,0.6828717750933884,0.8924717442558768,13.960075352864912,0.010170000863572023,0.6499999999999997,103.16609074625998,30.55065674935618,15.154061348207536,3.6220950964958436,5.121755801862286,0.5412442607264365,2.7582321166992188,0.16748512752594485,0.820931077003479,0.330390045719762,0.165195022859881,0.13016061629018477,528.5737976720256,14.232324723274477,4.370290456279632,2.2906282871000228,7.616328316350137,1.2235512272004159,1.7567351556593371,0.5569667585434452,0.3595690573415449,0.15327539751606603,0.20176319922170333,0.1209671728072628,0.08184342183630473
n_sensitivity_N80,wa_0.6,1,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-21T22:11:03.721783+00:00,563.8889234544625,0.40044434863048317,0.654289554874277,0.6977804477988939,9.45286139418841,0.009915837478746156,0.6911290322580642,114.5723960013279,31.623204785008586,15.481384061997936,4.236744546121167,4.859694633753069,0.5029639967026249,0.9630765914916992,0.1833606246979006,0.8773817439233104,0.3450461587598247,0.17252307937991235,0.14485036557720554,490.92163878487,14.240813809056435,4.8883778664373585,2.5746140403132283,5.572160836189024,1.1752111834864463,0.8545794179362636,0.5960409525902041,0.10542664989348381,0.08805107301281344,0.7162962728931058,0.07670743234695927,0.10855446853485468
n_sensitivity_N80,wa_0.6,2,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-21T22:13:36.447916+00:00,538.4463660586155,0.3375665721417861,0.7137813207000384,0.8248575182940023,13.625106187448523,0.00928835628053031,0.5124999999999998,96.88353908855107,24.883740502019084,16.167612506497292,3.55840370731969,4.260024202446783,0.48083194609611263,3.102689743041992,0.1687909249336489,0.5953220936559862,0.26753002597439673,0.13376501298719837,0.10759943146859446,624.7934486942906,14.056771709072974,4.568960589747275,2.404131647079222,8.684245317212996,1.0700683747568438,0.8226612767865581,0.5582525653223838,0.9453350959285614,0.15613755872172694,0.3370969372410928,0.11177739020316832,0.0915092445662118
n_sensitivity_N80,wa_0.6,3,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-21T22:16:10.820642+00:00,503.86056171880387,0.3707341806869988,0.854624040020601,0.8144294482290243,18.58665082812302,0.013244720343194794,0.8391129032258065,83.43406351601645,17.128799407712876,15.63954024161062,1.9093088103878884,4.148551364579508,0.49839749259333455,0.23730321468845492,0.1715210195510618,0.9329701315972113,0.37824756868423953,0.18912378434211977,0.14891511009585473,543.2472191818299,12.993277518979964,4.2249949132242515,2.5951474251285678,7.678309129130456,1.1972936507194274,1.2002861422877158,0.5834541474619219,0.8200554847717285,0.16183783931116905,0.463278801210465,0.11248607020224294,0.10050048674633329
n_sensitivity_N80,wa_0.6,4,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-21T22:18:45.848051+00:00,758.9226766073828,0.5263515222311108,0.8445626453340037,0.8621086145172685,20.57164520486621,0.01505250230042578,0.9032258064516129,83.25917807593942,21.89949789354878,15.629572899110856,2.5080189080007615,4.1370695435231735,0.5069060402531778,7.628007888793945,0.1846518939541232,0.8050954226524599,0.3153426454913232,0.1576713227456616,0.1441321180712792,513.9358461826079,12.770249335996565,5.01036580916374,2.11993819667447,7.812205614582185,1.1466220425021263,1.6259570275583575,0.5713272248545,0.3670352966554703,0.101434507677632,0.6154188340710055,0.07105632751218734,0.14268601855344165
