sweep,condition,seed,git_commit,timestamp,phi_spectral_mean,phi_norm_mean,polarization_mean,milling_score_mean,angular_momentum_norm_mean,local_density_mean,LCC_fraction_mean,snap_TP_0_mean,snap_MP_0_mean,snap_B_base_0_mean,snap_B_prev_0_mean,snap_TP_1_mean,snap_MP_1_mean,snap_B_base_1_mean,snap_B_prev_1_mean,snap_TP_2_mean,snap_MP_2_mean,snap_B_base_2_mean,snap_B_prev_2_mean,traj_TP_0_mean,traj_MP_0_mean,traj_B_base_0_mean,traj_B_prev_0_mean,traj_TP_1_mean,traj_MP_1_mean,traj_B_base_1_mean,traj_B_prev_1_mean,traj_TP_2_mean,traj_MP_2_mean,traj_B_base_2_mean,traj_B_prev_2_mean,phi_saturation_ratio
n_sensitivity_N160,wa_1.2,0,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-22T00:42:01.271046+00:00,1779.4524814586541,0.3231735369343129,0.797226118933141,0.9181705180392907,23.37040443147201,0.027242350258784034,0.8312500000000003,136.9134113560581,41.84737051686933,16.104327540243826,1.4378492178455475,7.0748859142824525,0.6380419385048651,5.417023658752441,0.20643142538685952,1.1817690518594557,0.32275139516399753,0.16137569758199877,0.1365885773012715,1191.8073089045863,14.240346785514586,3.8235387725214802,2.4111659142278854,19.374599041477328,1.3273308507857784,1.0859584346894295,0.5947750383807767,0.7766502595716908,0.2382256600164598,0.4443619020523564,0.15298773396399715,0.08760750817538947
n_sensitivity_N160,wa_1.2,1,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-22T00:52:38.950186+00:00,2085.124449611383,0.3568961835227341,0.7559195477035512,0.8579803698417335,21.179079085053797,0.02631737526117014,0.84375,137.6733037779228,36.97544184038716,17.24595663624425,3.204891916244261,7.479944245949868,0.6498894729921895,1.8318424224853516,0.169540528328188,1.4305254990054714,0.3679321619772142,0.20452486699627292,0.1217588859219705,1287.822574205937,14.916184302299254,4.0369652855780815,2.4801096493198025,28.920013858426003,1.3378212221207157,1.4690624206296858,0.6195440523086055,6.034745001023816,0.24959619583622103,0.8435881830030872,0.14517062710177514,0.0967492128604837
n_sensitivity_N160,wa_1.2,2,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-22T01:03:33.420782+00:00,2358.455087946304,0.4024828885302491,0.8878751963036584,0.9224585925626897,25.715554044747424,0.031467916404450604,0.90625,119.07962185814375,26.93101301500874,12.787384002439437,3.207745905845396,7.144511112763036,0.6225813281151557,2.073549270629883,0.19059545763077274,1.3460924971488215,0.3738892962855677,0.19190680596136278,0.13461749399861983,1159.4353667228452,14.163806853755828,3.832285850278793,2.3588150047486827,19.693195335326656,1.3661365970488517,1.0715867319414694,0.5951653142129222,0.7732135634268483,0.2502397721813571,0.33939432328747166,0.1551658030479185,0.10910708618612883
n_sensitivity_N160,wa_1.2,3,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-22T01:14:26.010043+00:00,1800.9983911703428,0.2872641444059031,0.3730057875962064,0.8857947333624344,19.781529227251728,0.018876920979044465,0.5881048387096776,168.85030239754386,45.34894278741652,19.026726445844098,4.745469677832819,8.812370958828158,0.6704708357011119,3.5066776275634766,0.1886109757807947,1.5397338309595663,0.389684630978492,0.3169288635253906,0.13355215903251402,1257.4870426731725,16.001816257353752,4.336014663019488,2.5899850937627975,22.089491313503636,1.5079511827038181,0.8761478931673111,0.6547742659045804,2.0381659384696715,0.20343875885009766,0.3394007682800293,0.14772901227397303,0.07787300940006009
n_sensitivity_N160,wa_1.2,4,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-22T01:25:23.810636+00:00,2792.239309553084,0.45384888838632814,0.9678856899236621,0.9367670314321841,28.323444546303453,0.03795845392741699,1.0,86.10980210016902,1.7233047408442344,9.740632057189941,0.22609416900142545,7.513189253307158,0.635201507999051,2.5480546951293945,0.18336559880164363,1.2651878633806783,0.31271434983899515,0.15635717491949758,0.11491297906444918,1105.9158665787788,9.632229974192958,4.464224776914043,1.7370561784313572,21.337664973351263,1.4537630850268948,1.2712952244666316,0.592429768654608,0.9215613180591214,0.26752628818635016,0.5227735734754994,0.17791009718371975,0.12303163983311621
n_sensitivity_N160,wa_1.8,0,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-22T01:36:13.497996+00:00,1551.3245589487553,0.24838563274792738,0.5911773096911059,0.9155339273984004,17.500442992160906,0.015848848176769754,0.5375,159.9673763391592,37.709248942713586,15.361005013988864,2.875526858914283,6.2555623153044335,0.5921356370372157,7.318417549133301,0.18026236372609292,0.9780035441921603,0.3642677799347908,0.18568081240500173,0.11832456434926679,951.3298887187435,14.211238215046544,4.232704793253252,2.8266296886628672,22.954786881323784,1.594865906623102,1.1518031397173483,0.7018693800895445,0.8851853724448911,0.25965947489584645,0.6077559686476185,0.1681217070548765,0.06733362687439437
n_sensitivity_N160,wa_1.8,1,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-22T01:47:06.739673+00:00,2868.52594544402,0.48544328956049443,0.7966237332152473,0.8030743171763957,16.965095818468335,0.030199356849322335,0.9250000000000003,129.38349651479191,35.19964639602169,13.724626910301946,4.973458874610163,7.640065021091892,0.6266093965499632,2.2315831184387207,0.1860370136076404,1.1887459678034629,0.31021726515985304,0.1637133090726791,0.10599587040562783,946.586442403255,14.999063553348664,4.6849738782451995,2.993640172866083,23.337238492504245,1.5517317710384246,1.5308031266735447,0.6675637768160912,1.5328119416390695,0.2094538365640948,0.6679761948124054,0.14497003247660975,0.1315964090447887
n_sensitivity_N160,wa_1.8,2,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-22T01:58:14.469319+00:00,3064.116404575687,0.5026602340908322,0.9682787514260374,0.9411595766730388,29.059722928521918,0.03767437920003528,1.0,76.62766802803644,2.0112623553122244,18.130245208740234,0.2938283835687945,5.2775896063615235,0.6109487933497275,2.7022342681884766,0.17972124776532572,1.1525162612238238,0.3976856047107327,0.19884280235536636,0.1459155890249437,843.2738571013174,8.747082556447674,5.986683876283707,1.477843584552888,29.495673344981284,1.6490511278952322,1.1487958431243896,0.5689081838054042,0.8308896480068084,0.2567537369266633,0.5759991676576676,0.16113227413546655,0.13626366498104245
n_sensitivity_N160,wa_1.8,3,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-22T02:09:11.052215+00:00,1615.078123444676,0.28178797715323184,0.6397806529908096,0.9010240295652595,25.203617059585326,0.019506481459581365,0.6812499999999997,180.1354797324316,44.887014819729714,11.929988307337608,3.2152924999114005,7.954343071147319,0.7423714533928902,3.4057579040527344,0.18655832448313314,1.0034324988242118,0.30105919991770097,0.15052959995885049,0.10930251306103121,1045.3322601625996,14.81061569336922,4.227458953857422,2.5024193102313625,21.931491574933453,1.588738041539346,0.9523768578806231,0.6496583261797505,1.8109260066863029,0.2727730966383411,0.685461321184712,0.17446031878071447,0.07638850243235094
n_sensitivity_N160,wa_1.8,4,6b80fc523b8398ebf09c548ce5fcc49b8e328872,2026-04-22T02:22:26.529732+00:00,1345.3058683497493,0.21639710873187248,0.6250974853367266,0.9245825949994327,16.407622968236605,0.019444755172252283,0.5874999999999999,140.08992995517028,45.75924793366463,22.879623966832316,2.2194000982469126,7.4605711259909215,0.6792332856885849,5.4632487297058105,0.18486642260705272,1.035120883295613,0.30146038147710985,0.16123272911194833,0.11118806177569975,901.0866472375009,14.790409211189516,4.800661740764495,2.711264906391021,22.17057841823947,1.6232036006066106,0.9193128539669898,0.6904425428759667,0.9611591677511891,0.23366475105285645,0.4486187350365423,0.16393405006777856,0.058662016860036095
