condition,sweep,snap_TP_0,snap_TP_1,snap_TP_2,snap_MP_0,snap_MP_1,snap_MP_2,snap_B_base_0,snap_B_base_1,snap_B_base_2,traj_TP_0,traj_TP_1,traj_TP_2,traj_MP_0,traj_MP_1,traj_MP_2,traj_B_base_0,traj_B_base_1,traj_B_base_2
sigma_0.0,noise_sweep,0.44543582704186685,0.4263376204828265,-0.2793154384757582,0.07519918832622123,0.4297991704216525,-0.29696662243499017,-0.2738159456252023,0.49251850814703463,-0.2838537653307151,0.2185998627316403,0.2721046820447017,0.10665940534303762,-0.46436990838829034,0.3325475217092894,0.22884362166172476,-0.2502812755267173,0.06336508542508258,0.07749099074859415
sigma_0.05,noise_sweep,0.20618602846826414,0.3453642087672704,-0.1990128834773109,0.06647071110978484,0.37859210408522564,-0.21398007292939675,-0.28845768537213134,0.18061346923564367,-0.1891704435470782,-0.1496672734326042,0.07309540150995195,-0.03690108490208133,-0.3386499955238578,0.258586732714631,-0.017040452469946166,0.033229043046714854,-0.1809939595065052,0.03242592109199218
sigma_0.1,noise_sweep,0.11185879263525408,0.4061502193309659,-0.06605786609846907,-0.08973172987974097,0.3232968279072543,-0.06674425910513941,0.06086340027433997,0.31040488263489663,-0.04835229213779714,-0.3271612306406851,-0.05163976007878009,-0.12166154397063648,-0.259422279251589,0.168377547670914,-0.12994240697084536,0.1324692138156374,0.17300073457818077,0.10268696298965325
sigma_0.2,noise_sweep,-0.21430276625585626,0.43876637522007694,0.19426414247480658,-0.3408283847094983,0.03331741816120079,0.1892803323828959,0.15182713499684047,0.09427705513318838,0.2050902636056893,-0.4500760944167586,-0.06599325594580882,0.004401539792903822,-0.5566828802482766,0.009608785175017159,-0.0578466772104682,0.32145554305442103,0.13472201353419425,-0.01066855997628546
sigma_0.5,noise_sweep,0.1100832562442183,0.41704216525916854,0.2472713167291582,0.09728148966011159,0.31292709856465034,0.26326666137878757,-0.02516838000708968,0.34835829797117,0.23787724723067366,-0.6417146608576287,-0.09376025782578852,-0.16303601802393242,-0.24183104055384794,-0.011399242039927187,-0.0861209752021724,0.5612718277514911,0.02028274079026812,0.017520049543368076
