condition,sweep,snap_TP_0,snap_TP_1,snap_TP_2,snap_MP_0,snap_MP_1,snap_MP_2,snap_B_base_0,snap_B_base_1,snap_B_base_2,traj_TP_0,traj_TP_1,traj_TP_2,traj_MP_0,traj_MP_1,traj_MP_2,traj_B_base_0,traj_B_base_1,traj_B_base_2
mean,alignment_rule_sensitivity,0.2918892304019575,0.46745844648026014,-0.23846660176404189,-0.2649577750589358,0.5295872996926381,-0.26574977798214033,-0.26322765593452824,0.3166912060443594,-0.2444619212461681,-0.16913849183850077,0.1193488705201277,-0.03487650196658345,-0.166109635642028,0.213213571663036,0.011865821082515472,0.07166746297181079,-0.026076868004672623,0.23796413725680035
sum,alignment_rule_sensitivity,0.5675599057026051,0.3087195249321118,-0.13866358228374617,-0.4527170182925009,0.3731312106472501,-0.13866358228374617,-0.5388895770933495,0.06528674691367538,-0.22960221348613355,-0.2870997582883232,0.04613410521918176,0.12962631610524172,-0.4792903822625406,0.5045656650055205,0.2842198008547465,-0.27717583958818176,-0.15601170559865266,0.4524900836217362
