sweep,condition,seed,git_commit,timestamp,phi_spectral_mean,phi_norm_mean,polarization_mean,milling_score_mean,angular_momentum_norm_mean,local_density_mean,LCC_fraction_mean,snap_TP_0_mean,snap_MP_0_mean,snap_B_base_0_mean,snap_B_prev_0_mean,snap_TP_1_mean,snap_MP_1_mean,snap_B_base_1_mean,snap_B_prev_1_mean,snap_TP_2_mean,snap_MP_2_mean,snap_B_base_2_mean,snap_B_prev_2_mean,traj_TP_0_mean,traj_MP_0_mean,traj_B_base_0_mean,traj_B_prev_0_mean,traj_TP_1_mean,traj_MP_1_mean,traj_B_base_1_mean,traj_B_prev_1_mean,traj_TP_2_mean,traj_MP_2_mean,traj_B_base_2_mean,traj_B_prev_2_mean,phi_saturation_ratio
w_sensitivity,W30,0,339d90939e9feaf4e4433096562083214e843656,2026-04-22T09:11:23.550812+00:00,100.41293840322115,0.27114897141011307,0.6157487750768287,0.7675409650843895,17.664077620839866,0.005217804963735382,0.7250000000000003,99.30045603095523,39.998589854086596,18.680362609124952,4.751519680023193,1.4565524016657183,0.38293206691741943,5.042015075683594,0.13321068017713486,0.19332809986606722,0.15076887607574463,0.6609687805175781,0.06605409422228413,293.52543414023614,13.271666926722373,3.887525689217352,2.5124866808614423,3.8084759020036265,0.9262052505247055,0.97271514707996,0.4784173503998787,0.3528495603992093,0.1252737045288086,0.4541106993152249,0.08379220962524414,0.07972162182413634
w_sensitivity,W30,1,339d90939e9feaf4e4433096562083214e843656,2026-04-22T09:11:54.215733+00:00,117.84531828541682,0.3251852515109554,0.805176634235615,0.8518654417025273,18.120556794101553,0.006421670922388899,0.8249999999999997,104.84754204353497,43.624335381292525,17.215410540180823,3.986365164479902,1.3223385330169433,0.388637492733617,3.202202796936035,0.16243927324971846,0.18130713124429026,0.1260556367135817,1.3155097961425781,0.06833241831871771,280.73955915820216,13.740528445090018,4.441599784358855,2.603428452245651,2.77562621331984,0.8320972534918016,1.057908858022382,0.4671818979324833,0.19968546590497416,0.07259938024705456,0.429616512790803,0.04811301539021154,0.09560905029041222
w_sensitivity,W30,2,339d90939e9feaf4e4433096562083214e843656,2026-04-22T09:12:24.761589+00:00,86.94822341282254,0.22678014502743715,0.6443748781100536,0.8311991841075531,14.471199259479368,0.00371479188744929,0.5749999999999998,118.6409335523363,35.9324523556617,12.666827909408077,4.195060083943028,1.4019558218217665,0.40414548304773146,4.437919616699219,0.15527356440021145,0.134413234649166,0.09219251140471428,0.04609625570235714,0.05246515812412385,302.85614729696704,13.876526309597876,3.6584454121128207,2.6270563910084386,2.7645569924385316,0.8826690181609123,0.7564896921957692,0.47810569886238347,0.13881043464906753,0.08454802728468372,0.37862465458531536,0.07395136740899855,0.06667656109878879
w_sensitivity,W30,3,339d90939e9feaf4e4433096562083214e843656,2026-04-22T09:12:54.846006+00:00,70.38730085872356,0.18045935322503842,0.6342670192557419,0.8054329797234451,19.100544028544967,0.004046514428111431,0.5500000000000002,99.24221772267934,36.30862998962402,16.160458103302986,2.8373493917526735,1.2321715835602052,0.34290424854524676,2.545450210571289,0.1378317456091604,0.13892480634873913,0.12097521751157699,0.06048760875578849,0.06464988185513404,303.8817721336119,13.261901394013435,3.335494625952936,2.7994819456531155,2.3185846113389537,0.800057549630442,0.6624602348573746,0.45361926478724324,0.2369352925208307,0.13297925456877677,0.25887487780663276,0.09658414317715552,0.053057595009922194
w_sensitivity,W30,4,339d90939e9feaf4e4433096562083214e843656,2026-04-22T09:13:25.058943+00:00,101.37915366843608,0.27893808950322707,0.6301236162590048,0.7347397631374502,11.06482429434285,0.0059376216990966344,0.7693548387096775,63.945075160252955,28.26839925396827,18.883104293577134,4.588000832065459,1.538294941186905,0.39421097693904755,1.1753044128417969,0.15069949242376512,0.12973741562135757,0.1037822961807251,0.05189114809036255,0.052225989680136406,273.6277462705489,12.428295489280455,4.638256319107548,2.5434093782978673,2.537819239401048,0.6699066392837032,0.540323926556495,0.39721713143010295,0.3411939990135931,0.10039000357350995,0.20429528144098097,0.07235828522712953,0.08201173239963827
w_sensitivity,W40,0,339d90939e9feaf4e4433096562083214e843656,2026-04-22T09:14:03.852967+00:00,125.1157906520633,0.3468871888240166,0.6136631833161388,0.7744011474044129,17.68029983637868,0.005199524606662912,0.7250000000000003,99.30045603095523,39.998589854086596,15.866580932371077,4.751519680023193,1.4565524016657183,0.38293206691741943,1.2357444763183594,0.13321068017713486,0.19332809986606722,0.15076887607574463,0.07538443803787231,0.06605409422228413,330.4503795812207,15.830970702632781,5.0048643389055805,2.5042369750238236,2.701186833843108,0.8828852330484698,0.8097316988052861,0.4466783692759852,0.14378541515719506,0.08750887840024886,0.36717653274536133,0.06077003479003906,0.09403592422548772
w_sensitivity,W40,1,339d90939e9feaf4e4433096562083214e843656,2026-04-22T09:14:41.650812+00:00,158.22875379049384,0.4641779804845426,0.8052392064427142,0.8586945257824075,18.156061168876796,0.006420130713262204,0.8249999999999997,104.84754204353497,43.624335381292525,19.53508807766822,3.986365164479902,1.3223385330169433,0.388637492733617,1.9572534561157227,0.16243927324971846,0.18130713124429026,0.1260556367135817,0.06302781835679085,0.06833241831871771,307.7548889306284,15.703968448023643,5.459026413579141,2.717476221822923,1.756670828788511,0.7076963686173962,0.6155866115323959,0.4118184158878942,0.1020916969545426,0.03287592241840978,0.6536430235831968,0.026957927211638418,0.12583170208147598
w_sensitivity,W40,2,339d90939e9feaf4e4433096562083214e843656,2026-04-22T09:15:19.378006+00:00,113.14930574641967,0.30493106353915006,0.6366434795571374,0.8310768057035886,14.120353950207717,0.003711480437826895,0.5749999999999998,118.6409335523363,35.9324523556617,12.642092766300324,4.195060083943028,1.4019558218217665,0.40414548304773146,1.5664043426513672,0.15527356440021145,0.134413234649166,0.09219251140471428,0.04609625570235714,0.05246515812412385,337.7928062715838,16.03732527455976,4.526435852050781,2.65149889838311,2.2657279352987967,0.8246595628799931,0.9855331144025249,0.5116943543957125,0.03708694827172064,0.031246985158612652,0.3356924057006836,0.02724384492443454,0.08266224671534952
w_sensitivity,W40,3,339d90939e9feaf4e4433096562083214e843656,2026-04-22T09:15:57.230551+00:00,103.71492817693994,0.26480702509706827,0.6253600240024181,0.8127242866839388,19.295692476661173,0.004046514428111431,0.5500000000000002,99.24221772267934,36.30862998962402,13.84083338706724,2.8373493917526735,1.2321715835602052,0.34290424854524676,0.4267711639404297,0.1378317456091604,0.13892480634873913,0.12097521751157699,0.06048760875578849,0.06464988185513404,326.7747224107865,15.38355593527517,4.6742146707350205,3.092239741356142,1.575907907178325,0.6187274071478075,0.8500717839887065,0.37020054171162264,0.018735270346364668,0.01298738295032132,0.18732929229736328,0.01298738295032132,0.07178522052319938
w_sensitivity,W40,4,339d90939e9feaf4e4433096562083214e843656,2026-04-22T09:16:35.068654+00:00,131.8599656566202,0.3712789478204481,0.6249962353225766,0.7327195403468395,10.611356029790597,0.005802583863913585,0.7693548387096775,63.945075160252955,28.26839925396827,19.59390578731414,4.588000832065459,1.538294941186905,0.39421097693904755,0.21267370062489663,0.15069949242376512,0.12973741562135757,0.1037822961807251,0.05189114809036255,0.052225989680136406,301.92523570214547,14.67372614337552,5.325328273157919,2.957639974932517,1.6231456495100451,0.7012974523728893,0.5137081684604767,0.399910488436299,0.07813407528784967,0.033507347106933594,0.11684934554561492,0.023959129087386594,0.10064816496141883
