condition,sweep,snap_TP_0,snap_TP_1,snap_TP_2,snap_MP_0,snap_MP_1,snap_MP_2,snap_B_base_0,snap_B_base_1,snap_B_base_2,traj_TP_0,traj_TP_1,traj_TP_2,traj_MP_0,traj_MP_1,traj_MP_2,traj_B_base_0,traj_B_base_1,traj_B_base_2
W30,w_sensitivity,0.2340565509518477,0.3259098544232923,-0.21677705749563106,-0.2944288913773796,0.436030235162374,-0.2243380709982561,-0.07751327529530759,0.20133644698465863,-0.46920227413860893,-0.35225363941769317,-0.06779115341545353,-0.23529247504876236,-0.3182530795072788,0.28204087346024637,-0.1467392854329453,0.10149911498031282,0.09355717755463924,0.14382791085164467
W40,w_sensitivity,0.2918892304019575,0.46745844648026014,-0.23846660176404189,-0.2649577750589358,0.5295872996926381,-0.26574977798214033,-0.26322765593452824,0.3166912060443594,-0.2444619212461681,-0.16913849183850077,0.1193488705201277,-0.03487650196658345,-0.166109635642028,0.213213571663036,0.011865821082515472,0.07166746297181079,-0.026076868004672623,0.23796413725680035
W50,w_sensitivity,0.34274566013696456,0.5238732282210543,-0.1536764574407989,-0.2344163083293518,0.5617136486701705,-0.18349427754125244,-0.31238115625349056,0.3084542850680999,-0.13520489160016222,0.019461697722567287,0.24400382226469186,0.1495770275670849,-0.07227265488135054,0.19826405478579393,0.15035203807261385,-0.07435485862452154,-0.11028687995842819,0.03849300865760301
W60,w_sensitivity,0.41973101804562485,0.5684031324480764,-0.1261168472015058,-0.2506809669731019,0.6224548859380321,-0.15475577483657163,-0.4348266446229463,0.43110492761790714,-0.1257727605842168,0.3056860742254001,0.267143343547838,0.3047747914914388,-0.11618998978549543,0.20566905005107255,0.2932276096853116,-0.29261033426085736,-0.22071533294930673,-0.09420008118422325
